train,time,position,velocity,maxVelocity
1,0.0,0.0,10.0,20.0
1,0.1,1.005,10.1,20.0
1,0.2,2.0199999999999996,10.2,20.0
1,0.30000000000000004,3.0449999999999995,10.299999999999999,20.0
1,0.4,4.079999999999999,10.399999999999999,20.0
1,0.5,5.124999999999999,10.499999999999998,20.0
1,0.6,6.179999999999999,10.599999999999998,20.0
1,0.7,7.244999999999998,10.699999999999998,20.0
1,0.7999999999999999,8.319999999999999,10.799999999999997,20.0
1,0.8999999999999999,9.405,10.899999999999997,20.0
1,0.9999999999999999,10.5,10.999999999999996,20.0
1,1.0999999999999999,11.605,11.099999999999996,20.0
1,1.2,12.72,11.199999999999996,20.0
1,1.3,13.845,11.299999999999995,20.0
1,1.4000000000000001,14.98,11.399999999999995,20.0
1,1.5000000000000002,16.125,11.499999999999995,20.0
1,1.6000000000000003,17.279999999999998,11.599999999999994,20.0
1,1.7000000000000004,18.444999999999997,11.699999999999994,20.0
1,1.8000000000000005,19.619999999999994,11.799999999999994,20.0
1,1.9000000000000006,20.804999999999993,11.899999999999993,20.0
1,2.0000000000000004,21.99999999999999,11.999999999999993,20.0
1,2.1000000000000005,23.204999999999988,12.099999999999993,20.0
1,2.2000000000000006,24.419999999999987,12.199999999999992,20.0
1,2.3000000000000007,25.644999999999985,12.299999999999992,20.0
1,2.400000000000001,26.879999999999985,12.399999999999991,20.0
1,2.500000000000001,28.124999999999982,12.499999999999991,20.0
1,2.600000000000001,29.37999999999998,12.59999999999999,20.0
1,2.700000000000001,30.64499999999998,12.69999999999999,20.0
1,2.800000000000001,31.919999999999977,12.79999999999999,20.0
1,2.9000000000000012,33.20499999999998,12.89999999999999,20.0
1,3.0000000000000013,34.49999999999998,12.99999999999999,20.0
1,3.1000000000000014,35.80499999999998,13.099999999999989,20.0
1,3.2000000000000015,37.11999999999998,13.199999999999989,20.0
1,3.3000000000000016,38.444999999999986,13.299999999999988,20.0
1,3.4000000000000017,39.77999999999999,13.399999999999988,20.0
1,3.5000000000000018,41.124999999999986,13.499999999999988,20.0
1,3.600000000000002,42.47999999999999,13.599999999999987,20.0
1,3.700000000000002,43.84499999999999,13.699999999999987,20.0
1,3.800000000000002,45.21999999999999,13.799999999999986,20.0
1,3.900000000000002,46.60499999999999,13.899999999999986,20.0
1,4.000000000000002,47.99999999999999,13.999999999999986,20.0
1,4.100000000000001,49.404999999999994,14.099999999999985,20.0
1,4.200000000000001,50.81999999999999,14.199999999999985,20.0
1,4.300000000000001,52.245,14.299999999999985,20.0
1,4.4,53.68,14.399999999999984,20.0
1,4.5,55.125,14.499999999999984,20.0
1,4.6,56.58,14.599999999999984,20.0
1,4.699999999999999,58.045,14.699999999999983,20.0
1,4.799999999999999,59.52,14.799999999999983,20.0
1,4.899999999999999,61.005,14.899999999999983,20.0
1,4.999999999999998,62.50000000000001,14.999999999999982,20.0
1,5.099999999999998,64.005,15.099999999999982,20.0
1,5.1999999999999975,65.52,15.199999999999982,20.0
1,5.299999999999997,67.04499999999999,15.299999999999981,20.0
1,5.399999999999997,68.57999999999998,15.39999999999998,20.0
1,5.4999999999999964,70.12499999999997,15.49999999999998,20.0
1,5.599999999999996,71.67999999999996,15.59999999999998,20.0
1,5.699999999999996,73.24499999999996,15.69999999999998,20.0
1,5.799999999999995,74.81999999999995,15.79999999999998,20.0
1,5.899999999999995,76.40499999999994,15.899999999999979,20.0
1,5.999999999999995,77.99999999999994,15.999999999999979,20.0
1,6.099999999999994,79.60499999999993,16.09999999999998,20.0
1,6.199999999999994,81.21999999999993,16.19999999999998,20.0
1,6.299999999999994,82.84499999999993,16.299999999999983,20.0
1,6.399999999999993,84.47999999999992,16.399999999999984,20.0
1,6.499999999999993,86.12499999999991,16.499999999999986,20.0
1,6.5999999999999925,87.77999999999992,16.599999999999987,20.0
1,6.699999999999992,89.44499999999991,16.69999999999999,20.0
1,6.799999999999992,91.1199999999999,16.79999999999999,20.0
1,6.8999999999999915,92.8049999999999,16.89999999999999,20.0
1,6.999999999999991,94.49999999999989,16.999999999999993,20.0
1,7.099999999999991,96.20499999999988,17.099999999999994,20.0
1,7.19999999999999,97.91999999999987,17.199999999999996,20.0
1,7.29999999999999,99.64499999999987,17.299999999999997,20.0
1,7.39999999999999,101.37999999999987,17.4,20.0
1,7.499999999999989,103.12499999999986,17.5,20.0
1,7.599999999999989,104.87999999999985,17.6,20.0
1,7.699999999999989,106.64499999999985,17.700000000000003,20.0
1,7.799999999999988,108.41999999999985,17.800000000000004,20.0
1,7.899999999999988,110.20499999999984,17.900000000000006,20.0
1,7.999999999999988,111.99999999999984,18.000000000000007,20.0
1,8.099999999999987,113.80499999999984,18.10000000000001,20.0
1,8.199999999999987,115.61999999999983,18.20000000000001,20.0
1,8.299999999999986,117.44499999999984,18.30000000000001,20.0
1,8.399999999999986,119.27999999999983,18.400000000000013,20.0
1,8.499999999999986,121.12499999999983,18.500000000000014,20.0
1,8.599999999999985,122.97999999999982,18.600000000000016,20.0
1,8.699999999999985,124.84499999999981,18.700000000000017,20.0
1,8.799999999999985,126.71999999999981,18.80000000000002,20.0
1,8.899999999999984,128.60499999999982,18.90000000000002,20.0
